Year,Month,Region,Org Code,Org Name,R1r,R1n,R2r,R2n,M4b,M4n,K4b,K4n,K1n,K1m,K150,K190,R3s,R3n,R4s,R4n,R5b,R5n,R0n,R6s,R6n,R7s,R7n,SQU03_5_1_1,SQU03_5_1_2,SQU03_5_2_1,SQU03_5_2_2,SQU03_6_1_1,SQU03_6_1_2,M1n,M3n,M3m,M390,K2n,K2m,K250,K290,K3n,K3m,K350,K390,P1b,P1n
2023,3,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,74,237,21,39,.,.,.,.,443,99.5,79,156,.,.,.,.,.,.,777,15,234,6,39,.,.,.,.,.,.,112,94,150.5212766,208.9,463,60.4,32,142,48,69.7,69.5,113,.,.
2023,3,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,48,204,14,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,412,11,201,5,23,.,.,.,.,.,.,100,88,126.1931818,176.6,295,77.5,29,207,49,52.6,46,102,.,.
2023,3,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,78,270,22,36,.,.,.,.,567,114.7,92,186,.,.,.,.,.,.,879,36,273,15,36,.,.,.,.,.,.,114,92,177.8586957,279.2,562,70.4,23,202,74,59.7,55.5,90,.,.
2023,4,ENG,ENG,ENGLAND,646,2237,161,313,1152,1534,.,.,4143,88.59761043,77.36664253,136.4991552,.,.,.,.,642,815,6542,206,2205,102,309,.,.,.,.,.,.,817,663,148.2790347,198.3912519,5010,72.56730539,30.50618762,185.1041916,708,59.0690678,51.56779661,99.86158192,.,.
2023,4,North East and Yorkshire,Y63,North East and Yorkshire,129,463,36,65,184,304,.,.,709,86.07686883,74.76445698,132.8843441,.,.,.,.,121,162,1376,46,446,24,62,.,.,.,.,.,.,26,19,135.2105263,185.8,773,75.61047865,29.29624838,224.6274256,124,61.06774194,48.99193548,114.9032258,.,.
2023,4,North West,Y62,North West,.,.,.,.,157,206,.,.,541,77.4,69,116,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,101,75,143.6933333,181.6,726,68.1,28,151,116,61.6,54.5,101,.,.
2023,4,Midlands,Y60,Midlands,160,579,38,86,261,288,.,.,902,91.8248337,80,141.8226164,.,.,.,.,170,211,1658,42,568,24,84,.,.,.,.,.,.,191,143,153.4125874,213.7118881,956,84.52887029,39.89539749,204.874477,113,62.16902655,56.33628319,100.380531,.,.
2023,4,East of England,Y61,East of England,97,327,20,41,104,117,.,.,555,89.8,80,137,.,.,.,.,84,86,1002,21,326,11,41,.,.,.,.,.,.,77,67,142.4925373,189.6,574,79.3,34.5,204,77,57.2,53,103,.,.
2023,4,London,Y56,London,115,398,20,40,177,245,.,.,403,83.6,73,135,.,.,.,.,127,159,973,42,394,14,39,.,.,.,.,.,.,113,103,153.9805825,195.6,607,54.9,27,132,87,46.7,41,80,.,.
2023,4,South East,Y59,South East,65,216,16,31,91,136,.,.,413,84.73656174,73.30266344,131.6973366,.,.,.,.,63,92,732,19,219,9,33,.,.,.,.,.,.,184,156,143.5641026,192.6435897,763,66.19017038,27.34731324,153.6304063,116,58.51724138,50.85344828,86.45689655,.,.
2023,4,South West,Y58,South West,80,254,31,50,178,238,.,.,620,101.3,87,154.5,.,.,.,.,77,105,801,36,252,20,50,.,.,.,.,.,.,125,100,152.22,209.2,611,74.5,24,219,75,64.3,56,113,.,.
2023,4,Y59,R1F,ISLE OF WIGHT NHS TRUST,.,.,.,.,.,.,.,.,25,82.2,78,127,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,145,153.8,25,60.3,21,41,5,40,39,53,.,.
2023,4,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,115,398,20,40,177,245,.,.,403,83.6,73,135,.,.,.,.,127,159,973,42,394,14,39,.,.,.,.,.,.,113,103,153.9805825,195.6,607,54.9,27,132,87,46.7,41,80,.,.
2023,4,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,52,176,19,29,62,69,.,.,271,84.1,76,123,.,.,.,.,49,66,514,23,172,14,27,.,.,.,.,.,.,0,0,.,.,272,58.5,28,165,45,65.4,56,120,.,.
2023,4,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,.,.,.,.,157,206,.,.,541,77.4,69,116,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,101,75,143.6933333,181.6,726,68.1,28,151,116,61.6,54.5,101,.,.
2023,4,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,77,287,17,36,122,235,.,.,438,87.3,74,139,.,.,.,.,72,96,862,23,274,10,35,.,.,.,.,.,.,26,19,135.2105263,185.8,501,84.9,30,257,79,58.6,45,112,.,.
2023,4,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,65,235,15,34,75,92,.,.,435,91.1,80,147,.,.,.,.,85,86,634,22,235,11,34,.,.,.,.,.,.,131,94,162.8085106,234.1,458,86.3,42.5,208,51,65.9,61,113,.,.
2023,4,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,95,344,23,52,186,196,.,.,467,92.5,80,137,.,.,.,.,85,125,1024,20,333,13,50,.,.,.,.,.,.,60,49,135.3877551,174.6,498,82.9,37.5,202,62,59.1,52.5,90,.,.
2023,4,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,97,327,20,41,104,117,.,.,555,89.8,80,137,.,.,.,.,84,86,1002,21,326,11,41,.,.,.,.,.,.,77,67,142.4925373,189.6,574,79.3,34.5,204,77,57.2,53,103,.,.
2023,4,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,65,216,16,31,91,136,.,.,388,84.9,73,132,.,.,.,.,63,92,732,19,219,9,33,.,.,.,.,.,.,96,79,154.5189873,206.2,415,60.7,28,136,47,61.6,56,92,.,.
2023,4,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,75,131.9866667,179.4,323,73.7,27,185,64,57.7,48,85,.,.
2023,4,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,80,254,31,50,178,238,.,.,620,101.3,87,154.5,.,.,.,.,77,105,801,36,252,20,50,.,.,.,.,.,.,125,100,152.22,209.2,611,74.5,24,219,75,64.3,56,113,.,.
2023,5,ENG,ENG,ENGLAND,638,2166,169,321,.,.,8587,8800,4666,91.89489927,79.89777111,141.6581655,.,.,.,.,.,.,6302,221,2141,108,324,.,.,.,.,.,.,976,772,144.1968912,199.5129534,5168,76.38908669,31.83610681,202.1418344,671,61.02622951,51.30253353,103.6527571,.,.
2023,5,North East and Yorkshire,Y63,North East and Yorkshire,150,479,38,62,.,.,1471,1555,717,86.7,77.38214784,139.7656904,.,.,.,.,.,.,1371,54,466,25,66,.,.,.,.,.,.,124,104,142.1538462,201.5519231,789,85.39391635,31.34727503,220.6476553,113,55.41327434,43.89380531,117.6548673,.,.
2023,5,North West,Y62,North West,.,.,.,.,.,.,966,980,532,77.8,72,113,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,63,141.4603175,181.8,692,62.9,28,165,77,52.4,52,74,.,.
2023,5,Midlands,Y60,Midlands,149,555,37,80,.,.,2459,2480,967,103.3949328,81.62150982,161.8024819,.,.,.,.,.,.,1529,37,548,15,79,.,.,.,.,.,.,236,158,145.1962025,203.2417722,998,95.41382766,42.26452906,249.5290581,104,68.62211538,56.13461538,112.2692308,.,.
2023,5,East of England,Y61,East of England,81,270,26,44,.,.,460,462,546,92.1,82,143,.,.,.,.,.,.,914,39,269,24,44,.,.,.,.,.,.,96,82,141.3658537,196.6,561,75.2,36,196,86,62,54.5,107,.,.
2023,5,London,Y56,London,116,398,25,56,.,.,1240,1296,437,88.1,80,138,.,.,.,.,.,.,937,41,391,14,53,.,.,.,.,.,.,124,108,151.5092593,215.6,638,59.2,27,139,96,49.2,39.5,68,.,.
2023,5,South East,Y59,South East,55,195,16,32,.,.,1070,1095,822,87.77664234,77.36739659,129.5279805,.,.,.,.,.,.,748,21,199,12,35,.,.,.,.,.,.,205,172,142.8313953,192.8837209,850,69.07341176,29.95058824,179.4941176,119,70.12941176,52.76470588,129.4117647,.,.
2023,5,South West,Y58,South West,87,269,27,47,.,.,921,932,645,99.7,88,154,.,.,.,.,.,.,803,29,268,18,47,.,.,.,.,.,.,105,85,143.0705882,199,640,78.1,24,244,76,67.3,64,102,.,.
2023,5,Y59,R1F,ISLE OF WIGHT NHS TRUST,.,.,.,.,.,.,.,.,16,69.9,68,106,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,2,167,183,16,56.4,21.5,151,.,.,.,.,.,.
2023,5,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,116,398,25,56,.,.,1240,1296,437,88.1,80,138,.,.,.,.,.,.,937,41,391,14,53,.,.,.,.,.,.,124,108,151.5092593,215.6,638,59.2,27,139,96,49.2,39.5,68,.,.
2023,5,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,65,194,21,31,.,.,382,385,253,86.7,79,132,.,.,.,.,.,.,487,21,193,14,30,.,.,.,.,.,.,38,27,128.8148148,163.2,241,70.6,31,163,39,54.3,38,117,.,.
2023,5,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,.,.,.,.,.,.,966,980,532,77.8,72,113,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,63,141.4603175,181.8,692,62.9,28,165,77,52.4,52,74,.,.
2023,5,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,85,285,17,31,.,.,1089,1170,464,86.7,76.5,144,.,.,.,.,.,.,884,33,273,11,36,.,.,.,.,.,.,86,77,146.8311688,215,548,91.9,31.5,246,74,56,47,118,.,.
2023,5,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,58,208,14,31,.,.,836,851,448,104.2,83.5,172,.,.,.,.,.,.,583,16,204,5,30,.,.,.,.,.,.,141,74,155.1621622,231.1,452,99.9,45,255,45,69.7,55,110,.,.
2023,5,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,91,347,23,49,.,.,1623,1629,519,102.7,80,153,.,.,.,.,.,.,946,21,344,10,49,.,.,.,.,.,.,95,84,136.4166667,178.7,546,91.7,40,245,59,67.8,57,114,.,.
2023,5,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,81,270,26,44,.,.,460,462,546,92.1,82,143,.,.,.,.,.,.,914,39,269,24,44,.,.,.,.,.,.,96,82,141.3658537,196.6,561,75.2,36,196,86,62,54.5,107,.,.
2023,5,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,55,195,16,32,.,.,1070,1095,448,85.2,74,122,.,.,.,.,.,.,748,21,199,12,35,.,.,.,.,.,.,104,85,163.4235294,214.6,464,60,31,141,56,72.3,57,149,.,.
2023,5,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,.,.,.,.,.,.,.,.,358,91.8,82,140,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,85,121.6705882,171.4,370,81,29,229,63,68.2,49,112,.,.
2023,5,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,87,269,27,47,.,.,921,932,645,99.7,88,154,.,.,.,.,.,.,803,29,268,18,47,.,.,.,.,.,.,105,85,143.0705882,199,640,78.1,24,244,76,67.3,64,102,.,.
2023,6,ENG,ENG,ENGLAND,561,1974,161,293,.,.,.,.,4420,96.95936652,82.25497738,148.7735294,.,.,.,.,.,.,5980,179,1934,78,274,.,.,.,.,.,.,860,693,147.1168831,207.8857143,4764,76.42934509,31.17716205,216.7735097,694,56.90086455,49.41498559,94.94668588,.,.
2023,6,North East and Yorkshire,Y63,North East and Yorkshire,123,444,38,68,.,.,.,.,729,93.36419753,80.3648834,146.4526749,.,.,.,.,.,.,1319,43,429,14,60,.,.,.,.,.,.,127,96,142.4270833,205.8541667,761,87.42299606,32.98291721,252.8975033,127,56.88740157,47.5984252,96.88976378,.,.
2023,6,North West,Y62,North West,.,.,.,.,.,.,.,.,557,86.4,74,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,63,146.4285714,184.6,671,57.6,28,145,89,53.8,46,86,.,.
2023,6,Midlands,Y60,Midlands,142,539,37,65,.,.,.,.,915,100.0804372,83.91584699,154.7945355,.,.,.,.,.,.,1472,50,526,21,61,.,.,.,.,.,.,207,151,140.3178808,205.3324503,911,103.7929748,42.78594951,301.2140505,108,62.29351852,55.01851852,99.25925926,.,.
2023,6,East of England,Y61,East of England,73,238,21,43,.,.,.,.,515,95.1,85,147,.,.,.,.,.,.,809,20,237,12,42,.,.,.,.,.,.,78,69,155.5362319,201.2,514,74.2,33,205,98,56.1,52,83,.,.
2023,6,London,Y56,London,88,334,25,41,.,.,.,.,374,92.8,80,147,.,.,.,.,.,.,923,26,324,13,36,.,.,.,.,.,.,83,72,143.8611111,185.9,554,58.6,24,157,72,42.3,38.5,69,.,.
2023,6,South East,Y59,South East,59,173,21,38,.,.,.,.,760,97.09052632,82.30921053,148.0789474,.,.,.,.,.,.,659,27,175,14,39,.,.,.,.,.,.,183,157,144.1656051,201.943949,797,67.14918444,29.0740276,192.3826851,140,57.39428571,47.75,105.6571429,.,.
2023,6,South West,Y58,South West,76,246,19,38,.,.,.,.,570,111.1,89,169,.,.,.,.,.,.,798,13,243,4,36,.,.,.,.,.,.,97,85,166.3764706,267,556,72.4,22,221,60,69.5,61,122,.,.
2023,6,Y59,R1F,ISLE OF WIGHT NHS TRUST,.,.,.,.,.,.,.,.,22,85.7,69.5,121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,183,187,22,76.1,21.5,147,5,75.4,35,152,.,.
2023,6,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,88,334,25,41,.,.,.,.,374,92.8,80,147,.,.,.,.,.,.,923,26,324,13,36,.,.,.,.,.,.,83,72,143.8611111,185.9,554,58.6,24,157,72,42.3,38.5,69,.,.
2023,6,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,43,160,12,23,.,.,.,.,298,92.3,78,150,.,.,.,.,.,.,476,18,158,7,23,.,.,.,.,.,.,53,44,152.4090909,216.2,287,75.9,28,223,60,60,50.5,99,.,.
2023,6,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,.,.,.,.,.,.,.,.,557,86.4,74,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,63,146.4285714,184.6,671,57.6,28,145,89,53.8,46,86,.,.
2023,6,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,80,284,26,45,.,.,.,.,431,94.1,82,144,.,.,.,.,.,.,843,25,271,7,37,.,.,.,.,.,.,74,52,133.9807692,197.1,474,94.4,36,271,67,54.1,45,95,.,.
2023,6,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,56,212,17,27,.,.,.,.,419,98.4,85,151,.,.,.,.,.,.,604,23,207,10,24,.,.,.,.,.,.,126,78,149.1923077,223.8,423,105.4,46,298,43,51.4,49,80,.,.
2023,6,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,86,327,20,38,.,.,.,.,496,101.5,83,158,.,.,.,.,.,.,868,27,319,11,37,.,.,.,.,.,.,81,73,130.8356164,185.6,488,102.4,40,304,65,69.5,59,112,.,.
2023,6,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,73,238,21,43,.,.,.,.,515,95.1,85,147,.,.,.,.,.,.,809,20,237,12,42,.,.,.,.,.,.,78,69,155.5362319,201.2,514,74.2,33,205,98,56.1,52,83,.,.
2023,6,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,59,173,21,38,.,.,.,.,426,96.5,81,151,.,.,.,.,.,.,659,27,175,14,39,.,.,.,.,.,.,104,88,149.6477273,206.2,442,57.7,28,155,76,59,51.5,107,.,.
2023,6,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,.,.,.,.,.,.,.,.,312,98.7,85,146,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,67,135.8059701,196.8,333,79.1,31,245,59,53.8,44,100,.,.
2023,6,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,76,246,19,38,.,.,.,.,570,111.1,89,169,.,.,.,.,.,.,798,13,243,4,36,.,.,.,.,.,.,97,85,166.3764706,267,556,72.4,22,221,60,69.5,61,122,.,.
2023,7,ENG,ENG,ENGLAND,519,1883,151,289,1142,1495,.,.,4518,93.65588756,80.51726428,144.5097388,.,.,.,.,487,674,5589,157,1854,74,278,.,.,.,.,.,.,846,677,143.0886263,200.7426883,5122,75.2843811,32.20695041,205.5759469,715,58.57174825,49.92167832,95.98321678,.,.
2023,7,North East and Yorkshire,Y63,North East and Yorkshire,120,418,32,58,166,220,.,.,693,87.41356421,77.83694084,135.8614719,.,.,.,.,111,144,1205,33,401,12,51,.,.,.,.,.,.,64,52,133.2307692,202.0807692,786,86.60254453,35.90458015,230.2035623,119,66.24957983,49.95798319,114.8487395,.,.
2023,7,North West,Y62,North West,.,.,.,.,141,199,.,.,507,82.6,72,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,116,92,146.6630435,186.3,726,69.5,30,200,88,53.7,48,84,.,.
2023,7,Midlands,Y60,Midlands,129,516,35,82,297,327,.,.,952,99.57142857,81.10084034,154.4033613,.,.,.,.,132,178,1472,36,511,19,79,.,.,.,.,.,.,234,174,144.1551724,204.4655172,993,96.73957704,42.83685801,276.5196375,110,68.59272727,57.15454545,104.3090909,.,.
2023,7,East of England,Y61,East of England,68,253,21,38,103,109,.,.,595,90.9,82,136,.,.,.,.,58,63,813,19,251,12,38,.,.,.,.,.,.,64,44,143.2045455,184.9,604,70.6,32,182,117,57.3,50,101,.,.
2023,7,London,Y56,London,98,321,22,36,213,299,.,.,334,86.7,76.5,140,.,.,.,.,110,136,854,28,314,10,36,.,.,.,.,.,.,102,86,130.6744186,188.5,535,59.5,28,155,76,45.2,35.5,83,.,.
2023,7,South East,Y59,South East,45,166,14,30,99,136,.,.,797,92.26373902,78.92471769,139.1919699,.,.,.,.,45,69,582,19,169,7,31,.,.,.,.,.,.,185,159,143.8993711,202.8893082,851,59.88225617,28.58284371,143.4430082,140,52.61785714,47.10714286,84.25,.,.
2023,7,South West,Y58,South West,59,209,27,45,123,205,.,.,640,108.3,92,171.5,.,.,.,.,31,84,663,22,208,14,43,.,.,.,.,.,.,81,70,156.4,229.6,627,72.7,22,219,65,64.9,63,95,.,.
2023,7,Y59,R1F,ISLE OF WIGHT NHS TRUST,.,.,.,.,.,.,.,.,19,65.2,63,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,226,226,18,36.9,19.5,150,5,40.8,41,52,.,.
2023,7,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,98,321,22,36,213,299,.,.,334,86.7,76.5,140,.,.,.,.,110,136,854,28,314,10,36,.,.,.,.,.,.,102,86,130.6744186,188.5,535,59.5,28,155,76,45.2,35.5,83,.,.
2023,7,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,43,131,14,18,56,62,.,.,290,89.1,79,131.5,.,.,.,.,45,53,380,11,127,6,16,.,.,.,.,.,.,27,22,139.7272727,195.1,287,80,34,201,55,62.7,47,117,.,.
2023,7,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,.,.,.,.,141,199,.,.,507,82.6,72,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,116,92,146.6630435,186.3,726,69.5,30,200,88,53.7,48,84,.,.
2023,7,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,77,287,18,40,110,158,.,.,403,86.2,77,139,.,.,.,.,66,91,825,22,274,6,35,.,.,.,.,.,.,37,30,128.4666667,207.2,499,90.4,37,247,64,69.3,52.5,113,.,.
2023,7,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,52,195,13,35,87,106,.,.,428,97.7,80,150,.,.,.,.,65,66,555,13,191,6,33,.,.,.,.,.,.,127,84,145.9761905,211.5,456,92.9,45,263,58,70.2,55.5,101,.,.
2023,7,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,77,321,22,47,210,221,.,.,524,101.1,82,158,.,.,.,.,67,112,917,23,320,13,46,.,.,.,.,.,.,107,90,142.4555556,197.9,537,100,41,288,52,66.8,59,108,.,.
2023,7,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,68,253,21,38,103,109,.,.,595,90.9,82,136,.,.,.,.,58,63,813,19,251,12,38,.,.,.,.,.,.,64,44,143.2045455,184.9,604,70.6,32,182,117,57.3,50,101,.,.
2023,7,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,45,166,14,30,99,136,.,.,478,89.3,77,132,.,.,.,.,45,69,582,19,169,7,31,.,.,.,.,.,.,102,86,150.5,196.5,494,54.6,30,114,75,57.9,52,89,.,.
2023,7,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,.,.,.,.,.,.,.,.,300,98.7,83,152.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,72,134.875,210.2,339,68.8,27,186,60,47,41.5,81,.,.
2023,7,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,59,209,27,45,123,205,.,.,640,108.3,92,171.5,.,.,.,.,31,84,663,22,208,14,43,.,.,.,.,.,.,81,70,156.4,229.6,627,72.7,22,219,65,64.9,63,95,.,.
2023,8,ENG,ENG,ENGLAND,549,1941,153,293,.,.,8309,8505,4411,91.53015189,79.1863523,140.7676264,.,.,.,.,.,.,5741,212,1904,90,287,.,.,.,.,.,.,932,761,144.1208936,202.4233903,4968,74.0056562,32.70873591,193.8824477,674,57.57462908,50.2388724,94.0652819,.,.
2023,8,North East and Yorkshire,Y63,North East and Yorkshire,154,431,39,52,.,.,1484,1559,686,86.09241983,76.36443149,133.4577259,.,.,.,.,.,.,1252,54,416,20,49,.,.,.,.,.,.,141,116,142.2931034,207.1275862,760,85.22894737,33.33815789,240.8210526,105,57.58952381,46.76190476,93.66666667,.,.
2023,8,North West,Y62,North West,.,.,.,.,.,.,940,949,512,82.5,74,121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,48,148.7708333,215,673,63.1,27,150,83,55.3,51,86,.,.
2023,8,Midlands,Y60,Midlands,125,521,32,78,.,.,2482,2505,904,93.19579646,78.9579646,146.9579646,.,.,.,.,.,.,1517,36,509,20,77,.,.,.,.,.,.,265,202,138.8019802,194.2594059,946,97.07336152,46.94080338,267.0422833,112,62.91785714,56.72321429,105.25,.,.
2023,8,East of England,Y61,East of England,80,267,28,46,.,.,413,415,513,93.7,77,136,.,.,.,.,.,.,781,30,267,16,46,.,.,.,.,.,.,89,79,152.0759494,201.6,527,67.4,33,159,94,54,48,93,.,.
2023,8,London,Y56,London,101,335,23,40,.,.,1224,1267,379,90.6,81,140,.,.,.,.,.,.,911,42,327,13,39,.,.,.,.,.,.,98,81,132.0246914,192,580,61.8,28,147.5,79,51.6,46,85,.,.
2023,8,South East,Y59,South East,56,196,16,34,.,.,1106,1137,780,85.23076923,76.24615385,131,.,.,.,.,.,.,658,32,198,11,34,.,.,.,.,.,.,169,145,143.1793103,201.542069,856,59.31705607,31.02102804,146.9731308,133,55.63684211,48.71428571,78.78195489,.,.
2023,8,South West,Y58,South West,33,191,15,43,.,.,660,673,637,108.8,91,172,.,.,.,.,.,.,622,18,187,10,42,.,.,.,.,.,.,110,90,161.3555556,219.5,626,74.2,23,210,68,67.2,55,128,.,.
2023,8,Y59,R1F,ISLE OF WIGHT NHS TRUST,.,.,.,.,.,.,.,.,16,94.3,86,137,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,186,186,16,34.4,26,69,5,39.8,44,53,.,.
2023,8,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,101,335,23,40,.,.,1224,1267,379,90.6,81,140,.,.,.,.,.,.,911,42,327,13,39,.,.,.,.,.,.,98,81,132.0246914,192,580,61.8,28,147.5,79,51.6,46,85,.,.
2023,8,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,61,158,20,23,.,.,389,393,250,87.3,77,136,.,.,.,.,.,.,438,22,155,10,22,.,.,.,.,.,.,48,34,135.5,192,246,83.2,33,230,34,46.5,40,70,.,.
2023,8,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,.,.,.,.,.,.,940,949,512,82.5,74,121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,48,148.7708333,215,673,63.1,27,150,83,55.3,51,86,.,.
2023,8,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,93,273,19,29,.,.,1095,1166,436,85.4,76,132,.,.,.,.,.,.,814,32,261,10,27,.,.,.,.,.,.,93,82,145.1097561,213.4,514,86.2,33.5,246,71,62.9,50,105,.,.
2023,8,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,49,218,16,32,.,.,843,856,433,93.3,80,148,.,.,.,.,.,.,642,14,214,7,31,.,.,.,.,.,.,135,85,140.5882353,202.6,454,88.7,42,253,58,63.4,56,112,.,.
2023,8,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,76,303,16,46,.,.,1639,1649,471,93.1,78,146,.,.,.,.,.,.,875,22,295,13,46,.,.,.,.,.,.,130,117,137.5042735,188.2,492,104.8,51.5,280,54,62.4,57.5,98,.,.
2023,8,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,80,267,28,46,.,.,413,415,513,93.7,77,136,.,.,.,.,.,.,781,30,267,16,46,.,.,.,.,.,.,89,79,152.0759494,201.6,527,67.4,33,159,94,54,48,93,.,.
2023,8,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,56,196,16,34,.,.,1106,1137,452,85,74,137,.,.,.,.,.,.,658,32,198,11,34,.,.,.,.,.,.,75,59,145.1355932,197.4,469,56.7,32,133,57,63.3,55,87,.,.
2023,8,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,.,.,.,.,.,.,.,.,312,85.1,79,122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,93,85,141.3176471,204.6,371,63.7,30,168,71,50.6,44,74,.,.
2023,8,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,33,191,15,43,.,.,660,673,637,108.8,91,172,.,.,.,.,.,.,622,18,187,10,42,.,.,.,.,.,.,110,90,161.3555556,219.5,626,74.2,23,210,68,67.2,55,128,.,.
2023,9,ENG,ENG,ENGLAND,606,2063,161,324,.,.,.,.,4310,99.1349652,84.75986079,154.5512761,.,.,.,.,.,.,5987,176,2037,88,320,.,.,.,.,.,.,911,738,151.004065,211.1672087,4723,77.12911285,32.25217023,200.6491637,687,57.76200873,51.42358079,96.8224163,.,.
